created_at,full_text,sentiment
2023-02-13 09:15:32+00:00,"['pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'bikinjadiaman', 'asuransisinarmas']",1
2023-02-13 09:15:31+00:00,"['kerugiannya', 'dicover', 'asuransi', 'sinar', 'mas', 'nilai', 'rp', 'yuk', 'lindungi', 'propertimu', 'produk', 'property', 'all', 'risk', 'asuransi', 'sinar', 'mas']",1
2023-02-13 09:15:30+00:00,"['akibat', 'hujan', 'lebat', 'mengguyur', 'kawasan', 'puncak', 'aset', 'dimiliki', 'hotel', 'mengalami', 'kerusakan', 'akibat', 'banjir', 'untung', 'aset', 'aset', 'hotel', 'ciloto', 'indah', 'permai', 'diasuransikan', 'asuransi', 'sinar', 'mas', 'produk', 'property', 'all', 'risk', 'earthquake']",1
2023-02-13 08:30:33+00:00,"['selamat', 'pagi', 'bpk', 'arnorld', 'mohon', 'maaf', 'ketdaknyamanannya', 'mohon', 'ketersediaan', 'bpk', 'no', 'polis', 'asuransi', 'no', 'telp', 'aktif', 'email', 'aktif', 'via', 'message', 'terima', 'kasih']",1
2023-02-13 07:30:00+00:00,"['pemegang', 'polis', 'dokumen', 'original', 'kendaraan', 'bermotor', 'asuransi', 'sinar', 'mas', 'broker', 'lp', 'terkejut', 'klaim', 'cs', 'asuransi', 'sinar', 'mas', 'asuransi', 'dibatalkan', 'permintaan', 'lp', 'mohon', 'penjelasan']",1
2023-02-10 23:37:58+00:00,"['sinarmas', 'perluas', 'penetrasi', 'asuransi', 'jiwa', 'perkuat', 'jalur', 'distribusi', 'keagenan', 't', 'co', 'segubxd']",1
2023-02-10 03:12:56+00:00,"['asuransi', 'penopang', 'bencana', 'tonton', 'video', 'selengkapnya', 't', 'co', 'rxynbpdni', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 't', 'co', 'euzoeehwn']",2
2023-02-09 02:26:09+00:00,"['selamat', 'memperingati', 'pers', 'nasional', 'semoga', 'insan', 'pers', 'indonesia', 'menyajikan', 'informasi', 'terpercaya', 'berkualitas', 'mempersatukan', 'mencerdaskan', 'bangsa', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'bikinjadiaman', 't', 'co', 'vpybpul']",2
2023-02-09 00:00:01+00:00,"['rahasia', 'klaim', 'asuransi', 'kendaraan', 'ditolak', 'tonton', 'video', 'selengkapnya', 't', 'co', 'ipskejbl', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 't', 'co', 'rjwbwgatgw']",2
2023-02-08 00:00:00+00:00,"['catat', 'penyebab', 'klaim', 'asuransi', 'kendaraan', 'ditolak', 'tonton', 'video', 'selengkapnya', 't', 'co', 'ipskejbl', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 't', 'co', 'efgqwzj']",2
2023-02-07 13:41:40+00:00,"['beh', 'bagus', 'ni', 'asuransi', 'anabul', 't', 'co', 'xnzbfruwg']",2
2023-02-07 00:00:01+00:00,"['klaim', 'asuransi', 'aplikasi', 'asuransi', 'sinar', 'mas', 'online', 'tonton', 'video', 'selengkapnya', 't', 'co', 'ipskejbl', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 't', 'co', 'pwabbhfra']",1
2023-02-06 12:30:00+00:00,"['memilih', 'asuransi', 'kendaraan', 'tonton', 'video', 'selengkapnya', 't', 'co', 'yjjwlqzzs', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 't', 'co', 'acgbpvcb']",2
2023-02-06 11:00:03+00:00,"['pembelian', 'asuransi', 'online', 'mudah', 'tonton', 'video', 'selengkapnya', 't', 'co', 'yjjwlrxpq', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 't', 'co', 'sqplcurd']",2
2023-02-06 10:15:23+00:00,"['masmin', 'nantang', 'teman', 'teman', 'tebak', 'gambar', 'yg', 'berhubungan', 'dunia', 'asuransi', 'detik', 'oiya', 'asuransi', 'simas', 'jiwa', 'yg', 'coba', 'deh', 'visit', 't', 'co', 'zgpurgb', 'rasain', 'pengalaman', 'sinarmas', 'hadirdalamhidupanda', 't', 'co', 'yhodjx']",2
2023-02-06 09:09:52+00:00,"['asuransi', 'kendaraan', 'jaminan', 'huru', 'hara', 'tonton', 'video', 'selengkapnya', 't', 'co', 'yjjwlrxpq', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 't', 'co', 'erurpqnmm']",2
2023-02-06 08:18:20+00:00,"['membutuhkan', 'dokumen', 'lengkap', 'mengklaim', 'asuransi', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'bikinjadiaman', 'asuransisinarmas']",1
2023-02-06 08:18:20+00:00,"['rumahmu', 'dilindungi', 'asuransi', 'hubungilah', 'asuransi', 'kerusakan', 'ditangani', 'informasinya', 'buatlah', 'daftar', 'kerusakan', 'barang', 'dokumentasikan', 'foto', 'video']",1
2023-02-03 10:30:04+00:00,"['pt', 'asuransi', 'jiwa', 'sinarmas', 'msig', 'tbk', 'sinarmas', 'msig', 'life', 'mengucurkan', 'klaim', 'asuransi', 'mencapai', 'rp', 'miliar', 't', 'co', 'xqolnhtmql']",1
2023-02-03 09:47:04+00:00,"['proyeksi', 'ekonomi', 'indonesia', 'positif', 'sinarmas', 'msig', 'life', 'optimistis', 'bisnis', 'asuransi', 'sinarmas', 't', 'co', 'losjojy']",2
2023-02-03 08:31:02+00:00,"['mohon', 'maaf', 'ketidaknyamanannya', 'proses', 'verifikasi', 'data', 'koordinasi', 'klaim', 'bpk', 'berkenan', 'menginformasikan', 'data', 'kepemilikan', 'polis', 'asuransi', 'via', 'dm', 'terima', 'kasih']",1
2023-02-03 07:02:04+00:00,"['sinarmas', 'msig', 'life', 'bayar', 'klaim', 'asuransi', 'rp', 'miliar', 't', 'co', 'wgobcwwhc']",2
2023-02-03 05:23:18+00:00,"['klaim', 'asuransi', 'nasional', 'sinarmas', 'msig', 'life', 'tembus', 'rp', 'm', 't', 'co', 'iuvgpmshzw']",2
2023-02-03 05:12:23+00:00,"['rate', 'kendaraan', 'penggunaan', 'komersil', 'tonton', 'video', 'selengkapnya', 't', 'co', 'yjjwlrxpq', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 't', 'co', 'orrisgac']",2
2023-02-03 02:47:29+00:00,"['mohon', 'maaf', 'ketidaknyamanannya', 'bpk', 'mohon', 'bantuan', 'bpk', 'data', 'tim', 'sosmed', 'no', 'polis', 'asuransi', 'no', 'rangka', 'kendaraan', 'no', 'telp', 'aktif', 'via', 'dm', 'klaim', 'perihal', 'keluhan', 'bpk', 'alami', 'terima', 'kasih']",1
2023-02-02 05:12:34+00:00,"['analis', 'sinarmas', 'future', 'ariston', 'tjendra', 'hasil', 'rapat', 'fomc', 'dinihari', 'pemicu', 'penguatan', 'rupiah', 'dolar', 'as', 't', 'co', 'kiiidomh']",1
2023-02-01 13:48:20+00:00,"['bisanya', 'inget', 'zoom', 'meet', 'org', 'asuransi', 'sinarmas', 'gara', 'gara', 'liat', 'storynya', 'dahal', 'udah', 'ingetin', 'kemarin']",2
2023-01-25 02:19:36+00:00,"['yuk', 'konsumsi', 'makanan', 'sehat', 'bergizi', 'sehat', 'fit', 'beraktivitas', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'bikinjadiaman', 'asuransisinarmas', 'harigizidanmakanannasional']",2
2023-01-20 08:42:10+00:00,"['lowongan', 'kerja', 'operational', 'development', 'program', 'asuransi', 'sinarmas', 'denpasar', 'lokerbali', 'lokerdenpasar', 't', 'co', 'foxioyixg']",1
2023-01-19 08:52:35+00:00,"['mjb', 'kak', 'tau', 'gak', 'review', 'kakamu', 'kerja', 'asuransi', 'sinarmas', 'dapet', 'undangan', 'interview', 'disana']",4
2023-01-17 08:53:12+00:00,"['informasi', 'selengkapnya', 'produk', 'simas', 'rumah', 'hemat', 'dapatkan', 'website', 't', 'co', 'wteijafzto', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'bikinjadiaman', 'asuransisinarmas', 't', 'co', 'pyozbjnew']",1
2023-01-16 10:23:05+00:00,"['makan', 'disaat', 'perut', 'lapar', 'menimbulkan', 'efek', 'buruk', 'kesehatan', 'yuk', 'cek', 'perbedaannya', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'bikinjadiaman', 'asuransisinarmas', 't', 'co', 'xiklwxp']",2
2023-01-13 00:47:50+00:00,"['ambil', 'cuti', 'unlucky', 'day', 'ta', 'asuransi', 'sinarmas']",2
2023-01-12 06:18:25+00:00,"['sinarmas', 'msig', 'life', 'menghubungi', 'menawarkan', 'program', 'asuransi', 'jalur', 'telemarketing', 'telepon', 'berkenan', 'dihubungi', 'penawaran', 'program', 'asuransi']",1
2023-01-12 06:18:18+00:00,"['hai', 'sahabat', 'btn', 'mohon', 'maaf', 'ketidaknyamanannya', 'informasikan', 'bank', 'btn', 'sinarmas', 'msig', 'life', 'menyediakan', 'layanan', 'asuransi', 'nasabah', 'btn']",1
2023-01-11 07:34:21+00:00,"['pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'bikinjadiaman', 'asuransisinarmas']",1
2023-01-11 07:03:15+00:00,"['hai', 'sahabat', 'btn', 'mohon', 'maaf', 'ketidaknyamanannya', 'informasikan', 'aat', 'sinarmas', 'msig', 'life', 'menyediakan', 'layanan', 'asuransi', 'nasabah']",1
2023-01-11 06:41:24+00:00,"['kecewa', 'kerahasiaan', 'data', 'nasabah', 'yg', 'disebarkan', 'sinarmas', 'asuransi', 'yg', 'terror', 'telepon', 'melebihi', 'terror', 'telp', 'tagihan', 'kolektor', 'kartu', 'kredit', 'menyebalkan', 't', 'co', 'bwbtxnb']",1
2023-01-10 07:03:52+00:00,"['informasi', 'virtual', 'campus', 'hiring', 'halo', 'sahabat', 'karir', 'mahasiswa', 'fresh', 'graduate', 'pejuang', 'karir', 'lewatkan', 'kesempatan', 'pusat', 'karir', 'universitas', 'trisakti', 'pt', 'asuransi', 'sinarmas', 'mengadakan', 't', 'co', 'vezybazwwe']",1
2023-01-09 10:29:06+00:00,"['sederhana', 'decluttering', 'declutter', 'membuang', 'benda', 'benda', 'barang', 'terpakai', 'rumah', 'tertata', 'yuk', 'simak', 'tips', 'decluttering', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 't', 'co', 'vcmiupx']",1
2023-01-09 06:51:51+00:00,"['yg', 'diajarkan', 'fiqih', 'loh', 'pantesan', 'kk', 'ku', 'fkip', 'bahasa', 'inggris', 'ga', 'jd', 'guru', 'kerja', 'asuransi', 'sinarmas']",4
2023-01-08 00:36:05+00:00,"['gak', 'sih', 'gue', 'dapet', 'sinarmas', 'cuman', 'pake', 'plafon', 'gitu', 'skrg', 'gue', 'pake', 'hanhwa', 'life', 'kerja', 'gak', 'tau', 'asuransi']",0
2023-01-05 10:35:18+00:00,"['mohon', 'maaf', 'ketidaknyamanannya', 'informasikan', 'pembatalan', 'asuransi', 'sinarmas', 'msiglife', 'kemanan', 'data']",1
2023-01-04 01:53:02+00:00,"['diperhatikan', 'memilih', 'asuransi', 'kesehatan', 'karyawan', 'selengkapnya', 't', 'co', 'jxgswmom']",1
2023-01-03 12:00:32+00:00,"['diperhatikan', 'memilih', 'asuransi', 'kesehatan', 'karyawan', 'simak', 'pembahasannya', 'detail', 'rabu', 'januari', 'wib', 'channel', 'youtube', 'asuransi', 'sinar', 'mas', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 't', 'co', 'yjckzq']",2
2023-01-03 04:11:29+00:00,"['simak', 'pembahasannya', 'detail', 'podcast', 'ngolam', 'asuransi', 'kesehatan', 'karyawan', 't', 'co', 'dllttldltt', 't', 'co', 'foimnscwq']",2
2022-12-28 09:29:10+00:00,"['kebanyakan', 'nomor', 'telemarketingnya', 'asuransi', 'sinarmas']",1
2022-12-28 01:29:09+00:00,"['ngrampok', 'teman', 'kerja', 'bank', 'asuransi', 'sinarmas']",0
2022-12-26 08:18:26+00:00,"['hai', 'sahabat', 'btn', 'mohon', 'maaf', 'ketidaknyamanannya', 'tertarik', 'dgn', 'penawaran', 'asuransi', 'sinarmas', 'msig', 'life', 'dpt', 'menghubungi', 'layanan', 'call', 'center', 'btn', 'email', 'btncontactcenter', 'at', 't', 'co', 'yqhkgbrh', 'tks', 'alvin']",2
2022-12-26 07:25:53+00:00,"['mohon', 'maaf', 'ketidaknyamanannya', 'tertarik', 'penawaran', 'asuransi', 'sinarmas', 'msig', 'life', 'menghubungi', 'layanan', 'call', 'center', 'btn', 'email', 'btncontactcenter', 'at', 't', 'co', 'yqhkgbrh', 'tks', 'alvin']",2
2022-12-24 06:56:59+00:00,"['kerusakan', 'ditanggung', 'manfaat', 'all', 'risk', 's', 'd', 'mobil', 'klaim', 'x', 'jam', 'bengkel', 'rekanan', 'cek', 'klik', 'layanan', 't', 'co', 'uqeugpz', 't', 'co', 'aaelwzdrlt', 'a', 'tread', 'asuransiaca', 'asuransisinarmas', 'asuransikendaraan', 'acaasuransi', 't', 'co', 'ekjaajnndf']",2
2022-12-24 04:39:42+00:00,"['apes', 'kalender', 'semoga', 'membantu', 'menentukan', 'asuransi', 'selamat', 'melindungi', 'aset', 'klik', 't', 'co', 'sefbqs', 'a', 'tread', 'asuransi', 'kendaraan', 'asuransiallrisk', 'allrisk', 'asuransisinarmas', 'asuransiaca', 'asuransirama', 't', 'co', 'vvfhjvcqsz']",2
2022-12-22 00:30:00+00:00,"['kasih', 'ternilai', 'lahir', 'tulus', 'ihklas', 'mengharap', 'pamrih', 'selamat', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'bikinjadiaman', 'asuransisinarmas', 'hariibu', 't', 'co', 'dsgeuorda']",2
2022-12-21 17:32:05+00:00,"['hai', 'sahabat', 'btn', 'informasikan', 'bank', 'btn', 'sinarmas', 'msig', 'life', 'menyediakan', 'asuransi', 'nasabah', 'btn', 'sinarmas', 'msig', 'life', 'menghubungi', 'menawarkan', 'program', 'asuransi', 'jalur', 'telemarketing']",1
2022-12-20 19:57:30+00:00,"['hai', 'sahabat', 'btn', 'mohon', 'maad', 'ketidaknyamanannya', 'asuransi', 'sinarmas', 'msig', 'life', 'informasikan', 'sinarmas', 'msig', 'life', 'menyediakan', 'layanan', 'asuransi', 'nasabah']",1
2022-12-20 10:20:00+00:00,"['nasabah', 'kecewa', 'krn', 'data', 'kpd', 'yg', 'mengaku', 'asuransi', 'sinarmas', 'telemarketing', 'nya', 'telepon', 'annoying', 'ditolak', 'telp', 'dgn', 'no', 'telp', 'berbeda', 'bank', 'melindungi', 'privasi', 'kenyamanan', 'nasabah', 't', 'co', 'lrlfoajy']",1
2022-12-19 03:46:22+00:00,"['saksikan', 'ngolam', 'dumasi', 'm', 'm', 'samosir', 'ir', 'aai', 'k', 'aaai', 'j', 'qip', 'ichu', 'icpu', 'crgp', 'cwm', 'direktur', 'pt', 'asuransi', 'sinar', 'mas', 'channel', 'youtube', 'asuransi', 'sinar', 'mas', 't', 'co', 'rxynbpdni', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan']",2
2022-12-18 15:21:08+00:00,"['apes', 'kalender', 'a', 'tread', 'asuransiaca', 'asuransisinarmas', 'brins', 'asuransimega', 'asuransirama', 'asuransibmw', 'asuransimsigindonesia', 'asuransiastrabuana', 'asuransisompo', 'asuransimultiarthaguna', 'asuransigardaoto', 'asuransiallrisk', 'asuransimobil']",2
2022-12-17 10:43:34+00:00,"['tau', 'sinarmas', 'doang', 'asuransi', 'kucing', 'ya']",0
2022-12-17 10:39:45+00:00,"['sinarmas', 'asuransi', 'axa', 'kucing', 'silakan', 'baca', 'yah', 'nder', 't', 'co', 'gyhehdzq', 't', 'co', 'ozqklmdj']",2
2022-12-16 04:08:21+00:00,"['bidang', 'pekerjaan', 'digeluti', 'dunia', 'asuransi', 'potensi', 'meraih', 'karir', 'cemerlang', 'bidang', 'asuransi', 't', 'co', 'dukdvehz', 't', 'co', 'teacybchv']",2
2022-12-14 15:54:36+00:00,"['dlm', 'rangka', 'menyambut', 'humbang', 'kriya', 'binaan', 'asuransi', 'sinarmas', 'bersm', 'oscar', 'lawalata', 'mempersembahkan', 'fashion', 'show', 'untukmu', 'berkolaborasi', 'dgn', 'srikandi', 'bisnis', 'amp', 'keuangan', 'indonesia', 'the', 'grand', 'mansion', 'jakarta', 't', 'co', 'dhejvskw', 't', 'co', 'skyupzrd', 't', 'co', 'ckrqbehda']",2
2022-12-11 11:30:00+00:00,"['dunia', 'perayaannya', 'dilansir', 'idn', 'times', 't', 'co', 'yqmyomjds', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'bikinjadiaman', 'asuransisinarmas', 't', 'co', 'ewgcwtam']",2
2022-12-10 15:35:44+00:00,"['beli', 'polis', 'survei', 't', 'co', 'sefbqs', 'asuransiaca', 'asuransisinarmas', 'brins', 'generalinsurance', 'asuransimsig', 'asuransiastra', 'asuransiabda', 'asuransimultiarthaguna', 'asuransi', 'asuransimobilbekas', 'acaotomate', 'gardaoto', 't', 'co', 'mumztsi']",2
2022-12-09 23:52:17+00:00,"['umur', 'polis', 'taun', 'giliran', 'diclaim', 'ditolak', 'alasan', 'karna', 'usia', 'pemakaian', 'tau', 'gitu', 'ga', 'pake', 'asuransi', 't', 'co', 'bhvrqjws']",2
2022-12-09 13:37:20+00:00,"['pt', 'asuransi', 'jiwa', 'sinarmas', 'msig', 'tbk', 'sinarmas', 'msig', 'life', 'bekerjasama', 'pt', 'bank', 'tabungan', 'negara', 'persero', 'tbk', 'btn', 'meluncurkan', 'produk', 'asuransi', 'jiwa', 'smart', 'life', 'guard', 'selengkapnya', 't', 'co', 'yxpesfbfex']",1
2022-12-07 07:05:47+00:00,"['selamat', 'pagi', 'bpk', 'mohon', 'maaf', 'ketidaknyamanannya', 'tim', 'sosmed', 'pt', 'asuransi', 'sinar', 'mas', 'membantu', 'perihal', 'keluhan', 'bpk', 'alami', 'mohon', 'bantuan', 'kerjasamanya', 'bpk', 'data', 'via', 'dm', 'no', 'polis', 'asuransi', 'no', 'hp', 'aktif', 'no', 'rangka', 'kendaraan', 'terima', 'kasih']",1
2022-12-07 05:55:44+00:00,"['laporan', 'polisi', 'dibohongi', 'sinarmas', 'pertimbangkan', 'kerugian', 'semoga', 'bnyk', 'professional', 'asuransisinarmas', 'asuransimobil']",2
2022-12-07 05:55:36+00:00,"['tanggal', 'november', 'bawa', 'mobil', 'bengkel', 'rekanan', 'asuransi', 'sinarmas', 'pengecekan', 'bengkel', 'pilihan', 'mobil', 'serahkan', 'bengkel', 'dibawa', 'sparepart', 'tersedia', 'bengkel', 'putuskan', 'membawa', 'mbilnya']",1
2022-12-07 05:55:35+00:00,"['pemegang', 'polis', 'asuransi', 'mobil', 'sinarmas', 'dirugikan', 'thread', 'pertimbangkan', 'laporan', 'berwajib']",0
2022-12-06 20:59:02+00:00,"['disisi', 'gue', 'ga', 'claim', 'asuransi', 'sinar', 'mas', 'iya', 'gue', 'double', 'protection', 'kl', 'yg', 'ga', 'dihandle', 'ata', 'ga', 'cover', 'official', 'warranti', 'gue', 'kejar', 'yg', 'gue', 'tau', 'sih', 'gaboleh', 'double', 'claim']",2
2022-12-01 13:37:28+00:00,"['pengalaman', 'buruk', 'rs', 'carolus', 'tgl', 'dec', 'pulang', 'pengurusan', 'sdh', 'siang', 'jam', 'pulang', 'terhambat', 'pulang', 'internal', 'carolus', 'asuransi', 'sinarmas']",2
2022-11-28 13:24:13+00:00,"['asuransi', 'sinarmas', 'msig', 'life', 'bayar', 'klaim', 'asuransi', 'jiwa', 'rp', 'miliar', 't', 'co', 'wepeylcq']",2
2022-11-27 11:06:00+00:00,"['optimis', 'memudahkan', 'mempercayai', 'diusahakan', 'sia', 'sia', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'bikinjadiaman', 'asuransisinarmas', 'quotes', 't', 'co', 'ctvcynft']",2
2022-11-25 01:00:00+00:00,"['selamat', 'guru', 'nasional', 'guru', 'hebat', 'dimanapun', 'terima', 'kasih', 'jasa', 'jasa', 'melahirkan', 'penerus', 'bangsa', 'berkualitas', 'bermanfaat', 'masyarakat', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'harigurunasional', 'guru', 't', 'co', 'fcpxiyla']",2
2022-11-21 07:21:03+00:00,"['lowongan', 'kerja', 'office', 'boy', 'supervisor', 'development', 'program', 'asuransi', 'sinarmas', 'denpasar', 'lokerbali', 'lokerdenpasar', 't', 'co', 'aarhznmq']",1
2022-11-21 01:30:00+00:00,"['yakinlah', 'kesuksesan', 'menghampiri', 'keras', 'sepenuh', 'hati', 'yuk', 'sambut', 'senin', 'mu', 'semangat', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'bikinjadiaman', 'asuransisinarmas', 'quotes', 't', 'co', 'vqdvihaae']",2
2022-11-17 03:56:22+00:00,"['hai', 'mohon', 'maaf', 'sinar', 'mas', 'land', 'bergerak', 'bidang', 'property', 'informasi', 'butuhkan', 'langsung', 'menghubungi', 'akun', 'sinarmas', 'ya', 'terima', 'kasih']",1
2022-11-17 02:10:15+00:00,"['hallo', 'yg', 'terhormat', 'sinarmas', 'menghentikan', 'layanan', 'asuransi', 'jiwa']",1
2022-11-16 03:15:23+00:00,"['yuk', 'simak', 'pembahasan', 'perlindungan', 'lengkap', 'rumah', 'ngolam', 'ngobrol', 'bpk', 'i', 'ketut', 'p', 'swastika', 'anziif', 'senior', 'associate', 'cip', 'direktur', 'pt', 'asuransi', 'sinar', 'mas', 'channel', 'youtube', 'asuransi', 'sinar', 'mas', 't', 'co', 'rves']",2
2022-11-15 12:40:00+00:00,"['adakah', 'perlindungan', 'lengkap', 'rumah', 'tinggal', 'selengkapnya', 'rabu', 'november', 'wib', 'channel', 'youtube', 'asuransi', 'sinar', 'mas', 'obrolan', 'didengarkan', 'spotify', 'ngolam', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 't', 'co', 'ikjpctxll']",2
2022-11-15 04:40:29+00:00,"['yuk', 'simak', 'pembahasan', 'perlindungan', 'lengkap', 'rumah', 'ngolam', 'bpk', 'i', 'ketut', 'p', 'swastika', 'anziif', 'senior', 'associate', 'cip', 'direktur', 'pt', 'asuransi', 'sinar', 'mas', 'rabu', 'november', 'wib', 'channel', 'youtube', 'asuransi', 'sinar', 'mas', 't', 'co', 'jhyyikdlb', 't', 'co', 'fhzgdurxuz']",2
2022-11-14 02:00:01+00:00,"['diabetes', 'sedunia', 'world', 'diabetes', 'day', 'diperingati', 'november', 'memiliki', 'arti', 'menyebarkan', 'kesadaran', 'global', 'berfokus', 'penyakit', 'diabetes', 'mellitus', 't', 'co', 'wuiijuzt', 'bikinjadiaman', 'asuransisinarmas', 'worlddiabetesday', 'diabetes', 't', 'co', 'qxxghmot']",2
2022-11-12 02:00:01+00:00,"['selamat', 'kesehatan', 'nasional', 'november', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'bikinjadiaman', 'asuransisinarmas', 'harikesehatannasional', 't', 'co', 'wlbvtxvme']",2
2022-11-10 02:00:35+00:00,"['selamat', 'memperingati', 'pahlawan', 'november', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 'bikinjadiaman', 'asuransisinarmas', 'haripahlawan', 't', 'co', 'zkibsnpte']",2
2022-11-09 05:17:52+00:00,"['pas', 'bokap', 'kerja', 'sinarmas', 'dicover', 'asuransi', 'sinarmas', 'lahiran', 'limit', 'juta', 'gitu', 'asuransi', 'bokap', 'udh', 'kelas', 'trs', 'ga', 'diklinik', 'kantornya']",4
2022-11-04 04:46:36+00:00,"['wajib', 'tonton', 'ketahui', 'klaim', 'asuransi', 'mobil', 'ngolam', 'ep', 't', 'co', 'ipskejbl', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan']",1
2022-11-03 11:04:35+00:00,"['u', 'ga', 'bilang', 'kalo', 'keep', 'include', 'asuransi', 'sinarmas', 'lo']",4
2022-11-03 09:37:11+00:00,"['vish', 'amp', 'twins', 'hai', 'sahabat', 'btn', 'informasikan', 'btn', 'sinarmas', 'msig', 'life', 'menyediakan', 'layanan', 'asuransi', 'bersedia', 'mohon', 'mengirimkan', 'email', 'btncontactcenter', 'btn', 'contact', 'center', 'jam', 'tks', 'valen']",2
2022-11-03 04:43:13+00:00,"['memahami', 'kondisi', 'polis', 'asuransi', 'dimiliki', 'memahami', 'jaminan', 'asuransi', 'prosedur', 'klaim', 'dipenuhi', 'proses', 'klaim', 'berjalan', 'lancar', 't', 'co', 'iootiso', 't', 'co', 'sdtrqinf']",1
2022-11-02 13:35:00+00:00,"['pt', 'asuransi', 'jiwa', 'sinarmas', 'msig', 'tbk', 'life', 'mengadakan', 'rups', 'november', 'pemegang', 'saham', 'namanya', 'tercatat', 'daftar', 'pemegang', 'saham', 'life', 'oktober', 'wib', 'berhak', 'hadir', 'diwakili', 'acara', 'bei', 'idx', 'rups', 'saham', 't', 'co', 'kivsfgbk']",1
2022-11-01 13:36:26+00:00,"['pake', 'asuransi', 'sinarmas', 'bener', 'ga', 'mas']",0
2022-10-31 09:51:39+00:00,"['bank', 'jual', 'data', 'gw', 'sinarmas', 'ditelpon', 'mulu', 'nawarin', 'asuransi', 'annoying', 'deh', 'please', 'stop', 'jgn', 'nawarin']",0
2022-10-29 11:00:02+00:00,"['teruslah', 'berbuat', 'kerap', 'dihargai', 'sejatinya', 'perbuatan', 'didasari', 'menebarkan', 'kebaikan', 'pujian', 'balasan', 'kebaikan', 'pt', 'asuransi', 'sinar', 'mas', 'berizin', 'diawasi', 'otoritas', 'jasa', 'keuangan', 't', 'co', 'rmqunbdzpm']",2
2022-10-28 22:32:22+00:00,"['melek', 'asuransi', 'yaa', 'siminvestival', 'goes', 'to', 'jambi', 'yg', 'diadakan', 'siminvest', 'sinarmas', 'sekuritas', 'bekerjasama', 'dgn', 'bei']",1
2022-10-28 22:30:28+00:00,"['dgn', 'gini', 'siminvest', 'sinarmas', 'sekuritas', 'gelar', 'acara', 'siminvestival', 'goes', 'to', 'jambi', 'jd', 'byk', 'melek', 'asuransi']",2
